"source_category","brands","categories_tags","countries_tags","ingredients_hierarchy","ingredients_tags","ingredients_text","labels_tags","product_name"
"cleansers","Johnson & Johnson, Neutrogena, Santé Beauté France","en:face; en:cleansers; en:cleansing-waters; en:micellar-water","en:france","en:water; fr:methyl-gluceth-20; en:e432; fr:butylene-glycol; fr:hydrolyzed-hyaluronic-acid; fr:magnesium-aspartate; en:zinc-gluconate; en:minerals; en:zinc; en:copper-gluconate; en:copper; fr:panthenol; fr:poloxamer-184; en:e330; en:sodium-citrate; en:sodium; en:e219; fr:dmdm-hydantoin; fr:sodium-ethylparaben; fr:sodium-propylparaben; fr:phenoxyethanol; en:e321","en:water; fr:methyl-gluceth-20; en:e432; fr:butylene-glycol; fr:hydrolyzed-hyaluronic-acid; fr:magnesium-aspartate; en:zinc-gluconate; en:minerals; en:zinc; en:copper-gluconate; en:copper; fr:panthenol; fr:poloxamer-184; en:e330; en:sodium-citrate; en:sodium; en:e219; fr:dmdm-hydantoin; fr:sodium-ethylparaben; fr:sodium-propylparaben; fr:phenoxyethanol; en:e321","Aqua, methyl gluceth-20, polysorbate 20, butylene glycol, hydrolyzed hyaluronic acid, magnesium aspartate, zinc gluconate, copper gluconate, panthenol, poloxamer 184, citric acid, sodium citrate, sodium methylparaben, DMDM hydantoin, sodium ethylparaben, sodium propylparaben, phenoxyethanol, BHT.","en:dermatologically-tested; en:green-point; fr:sans-alcool; fr:formule-sous-controle-medical","Deep Clean"
"cleansers","LV","en:face; en:cleansers","en:finland","en:water; fi:sodium-laureth-sulfate; fi:glyceryl-oleate; fi:coco-glucoside; fi:peg-7-glyceryl-cocoate; en:e490; fi:propanediol; fi:acrylates; fi:steareth-20-methacrylate-crosspolymer; fi:undecylenamidopropyl-betaine; fi:allantoin; en:e432; fi:phenoxyethanol; en:e218; en:e214; fi:polyquatermnium-10; en:sodium-chloride; en:minerals; en:sodium; en:e524; en:e211","en:water; fi:sodium-laureth-sulfate; fi:glyceryl-oleate; fi:coco-glucoside; fi:peg-7-glyceryl-cocoate; en:e490; fi:propanediol; fi:acrylates; fi:steareth-20-methacrylate-crosspolymer; fi:undecylenamidopropyl-betaine; fi:allantoin; en:e432; fi:phenoxyethanol; en:e218; en:e214; fi:polyquatermnium-10; en:sodium-chloride; en:minerals; en:sodium; en:e524; en:e211","Aqua, Sodium Laureth Sulfate, Glyceryl Oleate, Coco-Glucoside, PEG-7 Glyceryl Cocoate, Propylene Glycol, Propanediol, Acrylates/Steareth-20 Methacrylate Crosspolymer, Undecylenamidopropyl Betaine, Allantoin, Polysorbate 20, Phenoxyethanol, Methylparaben, Ethylparaben, Polyquatermnium-10, Sodium Chloride, Sodium Hydroxide, Sodium Benzoate","en:vegetarian; en:vegan; fi:avainlippu","Puhdistusgeeli"
"cleansers","By U, Système U","en:face; en:cleansers; en:cleansing-waters; en:eye-makeup-remover; en:micellar-water","en:france","en:water; fr:caprylyl; fr:capryl-glucoside; en:e1519; en:e432; fr:parfum; fr:vaccinium-myrtillus-fruit-water; en:e270; en:e202; en:e330; en:e211","en:water; fr:caprylyl; fr:capryl-glucoside; en:e1519; en:e432; fr:parfum; fr:vaccinium-myrtillus-fruit-water; en:e270; en:e202; en:e330; en:e211","Aqua, Caprylyl/Capryl Glucoside, Benzyl Alcohol, Polysorbate 20, Parfum, Vaccinium Myrtillus Fruit Water, Lactic Acid, Potassium Sorbate, Citric Acid, Sodium Benzoate","en:green-point; en:without-paraben","Eau micellaire visage & yeux à l'extrait de myrtille"
"cleansers","Leader Price","en:face; en:cleansers; en:eye-makeup-remover","en:france","en:water; en:e490; fr:olive-oil-peg-7-esters; en:e422; fr:phenoxyethanol; fr:sodium-peg-7-olive-oil-carboxylate; fr:caprylyl-glycol; en:e1519; en:e202; fr:tetrasodium-edta; fr:panthenol; fr:centaurea-cyanus-flower-extract; en:e133","en:water; en:e490; fr:olive-oil-peg-7-esters; en:e422; fr:phenoxyethanol; fr:sodium-peg-7-olive-oil-carboxylate; fr:caprylyl-glycol; en:e1519; en:e202; fr:tetrasodium-edta; fr:panthenol; fr:centaurea-cyanus-flower-extract; en:e133","AQUA, PROPYLENE GLYCOL, OLIVE OIL PEG-7 ESTERS, GLYCERIN, PHENOXYETHANOL, SODIUM PEG-7 OLIVE OIL CARBOXYLATE, CAPRYLYL GLYCOL, BENZYL ALCOHOL, POTASSIUM SORBATE, TETRASODIUM EDTA, PANTHENOL, CENTAUREA CYANUS FLOWER EXTRACT, CI 42090","en:green-point; en:without-paraben; fr:teste-ophtalmologiquement","Démaquillant Yeux Douceur"
"cleansers","Henkel, Diadermine","en:face; en:cleansers; en:eye-makeup-remover","en:france","en:water; fr:hexanediol; fr:peg-7-glyceryl-cocoate; fr:ppg-20-methyl-glucose-ether; fr:poloxamer-184; fr:panthenol; fr:parfum; fr:acrylate-crosspolymer; fr:tetrasodium-edta; fr:benzophenone-4; fr:ci-16035; fr:ci-17200","en:water; fr:hexanediol; fr:peg-7-glyceryl-cocoate; fr:ppg-20-methyl-glucose-ether; fr:poloxamer-184; fr:panthenol; fr:parfum; fr:acrylate-crosspolymer; fr:tetrasodium-edta; fr:benzophenone-4; fr:ci-16035; fr:ci-17200","Aqua, Hexanediol, PEG-7 Glyceryl Cocoate, PPG-20 Methyl Glucose Ether, Poloxamer 184, Panthenol, Parfum, Acrylate Crosspolymer, Tetrasodium EDTA, Benzophenone-4, CI 16035, CI 17200","en:dermatologically-tested; en:green-point; en:hypoallergenic; fr:dermocert","N°110 Gelée de beauté"
"cleansers","Henkel, Diadermine","en:face; en:cleansers; en:eye-makeup-remover","en:france","en:water; fr:poloxamer-184; en:e422; en:e420; fr:centaurea-cyanus-flower-extract; fr:panthenol; en:e490; en:e270; fr:peg-40-hydrogenated-castor-oil; fr:trideceth-9; fr:chitosan-glycolate; fr:tetrasodium-edta; fr:pantolactone; en:e321; fr:phenoxyethanol; en:e211; en:e218; en:e133","en:water; fr:poloxamer-184; en:e422; en:e420; fr:centaurea-cyanus-flower-extract; fr:panthenol; en:e490; en:e270; fr:peg-40-hydrogenated-castor-oil; fr:trideceth-9; fr:chitosan-glycolate; fr:tetrasodium-edta; fr:pantolactone; en:e321; fr:phenoxyethanol; en:e211; en:e218; en:e133","Aqua, Poloxamer 184, Glycerin, Sorbitol, Centaurea Cyanus Flower Extract, Panthenol, Propylene Glycol, Lactic Acid, PEG-40 Hydrogenated Castor Oil, Trideceth-9, Chitosan Glycolate, Tetrasodium EDTA, Pantolactone, BHT, Phenoxyethanol, Sodium Benzoate, Methylparaben, CI 42090.","en:hypoallergenic; fr:teste-ophtalmologiquement","Démaquillant yeux"
"cleansers","Galiénic, Pierre Fabre","en:face; en:cleansers; en:cleansing-milks","en:france","","","","","2 en 1 Lait lotion"
"cleansers","Cetaphil, Galderma","en:face; en:cleansers","en:france","en:water; fr:cetyl-alcohol; en:e490; fr:butylparaben; en:e218; en:e216; en:e487; fr:stearyl-alcohol","en:water; fr:cetyl-alcohol; en:e490; fr:butylparaben; en:e218; en:e216; en:e487; fr:stearyl-alcohol","AQUA/WATER, CETYL ALCOHOL, PROPYLENE GLYCOL, BUTYLPARABEN, METHYLPARABEN, PROPYLPARABEN, SODIUM LAURYL SULFATE, STEARYL ALCOHOL. ","en:neutral-ph-for-the-skin; en:without-perfume; en:without-soap; fr:non-comedogene","Lotion nettoyante haute tolérance"
"cleansers","Eau thermale Avène, Pierre Fabre","en:hygiene; en:body; en:face; en:cleansers; en:showers-and-baths; en:shower-gels","en:france","fr:avene-thermal-spring-water; en:water; fr:peg-7-glyceryl-cocoate; fr:disodium-laureth-sulfosuccinate; fr:coco-glucoside; fr:disodium-cocoamphodiacetate; fr:cocamide-mipa; fr:peg-25-hydrogenated-castor-oil; fr:oenothera-biennis; en:oil; fr:peg-120-methyl-glucose-dioleate; fr:peg-200-hydrogenated-glyceryl-palmate; fr:chlorphenesin; en:e330; fr:disodium-edta; en:e422; fr:glycine-soja; fr:seed-extract; fr:pentylrhamnosides; fr:phenoxyethanol; fr:avene-aqua; fr:evening-primrose; fr:oenothera-biennis-oil; en:soya-bean; en:soya; fr:glycine-soja-extract","fr:avene-thermal-spring-water; en:water; fr:peg-7-glyceryl-cocoate; fr:disodium-laureth-sulfosuccinate; fr:coco-glucoside; fr:disodium-cocoamphodiacetate; fr:cocamide-mipa; fr:peg-25-hydrogenated-castor-oil; fr:oenothera-biennis; en:oil; fr:peg-120-methyl-glucose-dioleate; fr:peg-200-hydrogenated-glyceryl-palmate; fr:chlorphenesin; en:e330; fr:disodium-edta; en:e422; fr:glycine-soja; fr:seed-extract; fr:pentylrhamnosides; fr:phenoxyethanol; fr:avene-aqua; fr:evening-primrose; fr:oenothera-biennis-oil; en:soya-bean; en:soya; fr:glycine-soja-extract","Avène thermal spring water (Avene Aqua), water (aqua), PEG-7 Glyceryl Cocoate, Disodium Laureth Sulfosuccinate, Coco-Glucoside, Disodium Cocoamphodiacetate, Cocamide Mipa, PEG-25 Hydrogenated Castor Oil, Oenothera Biennis (evening primrose) oil (Oenothera biennis oil), PEG-120 Methyl Glucose Dioleate, PEG-200 Hydrogenated Glyceryl Palmate, Chlorphenesin, Citric Acid, Disodium EDTA, Glycerin, Glycine Soja (soybean), Glycine Soja (soybean) seed extract (glycine soja extract), Pentylrhamnosides, Phenoxyethanol.","en:hypoallergenic; en:without-perfume; en:without-soap; fr:non-comedogene","Trixéra+"
"cleansers","Mixa, Mixa Expert, Mixa Expert Peau Sensible","en:face; en:cleansers; en:cleansing-milks","en:france","en:water; fr:paraffinum-liquidum; en:e905a; fr:isopropyl-myristate; fr:ammonium-polyacryldimethyltauramide; fr:ammonium-polyacrylolydimethyl-taurate; fr:carbomer; en:e330; fr:disodium-cocoamphodiacetate; fr:disodium-edta; en:e422; fr:moringa-pterygosperma-seed-extract; fr:myrtrimonium-bromide; fr:peg-60-hydrogenated-castor-oil; en:e211; en:e524; fr:zinc-pca; fr:parfum; fr:fragrance; fr:phenoxyethanol; fr:f-i-l-b170525; en:no1","en:water; fr:paraffinum-liquidum; en:e905a; fr:isopropyl-myristate; fr:ammonium-polyacryldimethyltauramide; fr:ammonium-polyacrylolydimethyl-taurate; fr:carbomer; en:e330; fr:disodium-cocoamphodiacetate; fr:disodium-edta; en:e422; fr:moringa-pterygosperma-seed-extract; fr:myrtrimonium-bromide; fr:peg-60-hydrogenated-castor-oil; en:e211; en:e524; fr:zinc-pca; fr:parfum; fr:fragrance; fr:phenoxyethanol; fr:f-i-l-b170525; en:no1","AQUA / WATER, PARAFFINUM LIQUIDUM / MINERAL OIL, ISOPROPYL MYRISTATE, AMMONIUM POLYACRYLDIMETHYLTAURAMIDE / AMMONIUM POLYACRYLOLYDIMETHYL TAURATE, CARBOMER, CITRIC ACID, DISODIUM COCOAMPHODIACETATE, DISODIUM EDTA, GLYCERIN, MORINGA PTERYGOSPERMA SEED EXTRACT, MYRTRIMONIUM BROMIDE, PEG-60 HYDROGENATED CASTOR OIL, SODIUM BENZOATE, SODIUM HYDROXIDE, ZINC PCA, PARFUM / FRAGRANCE, PHENOXYETHANOL. (F.I.L B170525/1).","en:hypoallergenic; en:without-paraben; fr:non-comedogene; fr:formule-sous-controle-medical","Lait démaquillant anti-imperfections non-gras"
"cleansers","L'Oréal, L'Oreal Consumer products, L'Oréal Paris, L'Oréal Dermo-Expert","en:face; en:cleansers; en:cleansing-milks","en:france","en:water; fr:butylene-glycol; fr:isohexadecane; fr:ethylhexyl-palmitate; fr:ethylhexyl-stearate; fr:acrylates; fr:c10-30-alkyl-acrylate-crosspolymer; en:e1519; fr:caprylic; fr:capric-triglyceride; fr:capryloyl-salicylic-acid; fr:caprylyl-glycol; fr:imidazolidinyl-urea; en:e218; fr:sodium-acrylates-copolymer; fr:sodium-hyaluronate; fr:parfum; fr:fragrance; fr:fil-b30163; en:no1","en:water; fr:butylene-glycol; fr:isohexadecane; fr:ethylhexyl-palmitate; fr:ethylhexyl-stearate; fr:acrylates; fr:c10-30-alkyl-acrylate-crosspolymer; en:e1519; fr:caprylic; fr:capric-triglyceride; fr:capryloyl-salicylic-acid; fr:caprylyl-glycol; fr:imidazolidinyl-urea; en:e218; fr:sodium-acrylates-copolymer; fr:sodium-hyaluronate; fr:parfum; fr:fragrance; fr:fil-b30163; en:no1","AQUA / WATER, BUTYLENE GLYCOL, ISOHEXADECANE, ETHYLHEXYL PALMITATE, ETHYLHEXYL STEARATE, ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER, BENZYL ALCOHOL, CAPRYLIC/CAPRIC TRIGLYCERIDE, CAPRYLOYL SALICYLIC ACID, CAPRYLYL GLYCOL, IMIDAZOLIDINYL UREA, METHYLPARABEN, SODIUM ACRYLATES COPOLYMER, SODIUM HYALURONATE, PARFUM / FRAGRANCE. (FIL B30163/1)","en:dermatologically-tested","Derma genèse - Révélateur de jeunesse cellulaire - Lait nettoyant velours"
"cleansers","Yves Rocher","en:face; en:cleansers","en:france","en:water; fr:eau-c13-15-alkane-propylene-glycol; fr:undecane-isopropyl-myristate-tridecane-c9-12-alkane-macadamia-integrifolia-seed-oil; fr:sodium-chloride-benzyl-alcohol-salicylic-acid-phenethyl-alcohol-potassium-hydroxide-caprylyl; fr:capryl-glucoside-centaurea-cyanus-flower-extract; fr:tocopherol-citric-acid-helianthus-annuus; fr:seed-oil; fr:ci-61565; fr:huile-de-macadamia; fr:extrait-de-fleurs-de-bleuet; en:sunflower; en:plant; en:sunflower-oil; en:oil; en:vegetable-oil-and-fat; en:vegetable-oil; fr:green-6","en:water; fr:eau-c13-15-alkane-propylene-glycol; fr:undecane-isopropyl-myristate-tridecane-c9-12-alkane-macadamia-integrifolia-seed-oil; fr:sodium-chloride-benzyl-alcohol-salicylic-acid-phenethyl-alcohol-potassium-hydroxide-caprylyl; fr:capryl-glucoside-centaurea-cyanus-flower-extract; fr:tocopherol-citric-acid-helianthus-annuus; fr:seed-oil; fr:ci-61565; fr:huile-de-macadamia; fr:extrait-de-fleurs-de-bleuet; en:sunflower; en:plant; en:sunflower-oil; en:oil; en:vegetable-oil-and-fat; en:vegetable-oil; fr:green-6","AQUA/WATER/EAU C13-15 ALKANE PROPYLENE GLYCOL. UNDECANE ISOPROPYL MYRISTATE TRIDECANE C9-12 ALKANE MACADAMIA INTEGRIFOLIA SEED OIL (Huile De Macadamia) SODIUM CHLORIDE BENZYL ALCOHOL SALICYLIC ACID PHENETHYL ALCOHOL POTASSIUM HYDROXIDE CAPRYLYL/CAPRYL GLUCOSIDE CENTAUREA CYANUS FLOWER EXTRACT (Extrait De Fleurs De Bleuet) TOCOPHEROL CITRIC ACID HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL (Huile De Tournesol) CI 61565 (GREEN 6)","en:made-in-france","Le démaquillant express yeux"
"cleansers","today","en:face; en:cleansers; en:nail-polish-remover; de:nagellackentferner","en:germany","de:alcohol-denat; en:e1504; en:water; de:caprylic; de:capric-triglyceride; de:parfum; en:e514; en:sodium-chloride; en:minerals; en:sodium; de:cl-16035","de:alcohol-denat; en:e1504; en:water; de:caprylic; de:capric-triglyceride; de:parfum; en:e514; en:sodium-chloride; en:minerals; en:sodium; de:cl-16035","ALCOHOL DENAT., ETHYL ACETATE, AQUA, CAPRYLIC/ CAPRIC TRIGLYCERIDE, PARFUM, SODIUM SULFATE, SODIUM CHLORIDE, Cl 16035","de:für-kunstnägel-geeignet; de:leichtentzündlich; en:made-in-germany","Nagellackentferner Acetonfrei"
"cleansers","Nuxe","en:face; en:cleansers; en:cleansing-waters; en:micellar-water","en:france","","","","","Eau démaquillante micellaire"
"cleansers","Carrefour","en:accessories; en:face; en:cleansers; en:moist-wipes","en:france","en:water; en:e490; fr:peg-7-glyceryl-cocoate; en:e422; en:e211; en:e1519; fr:isopropyl-palmitate; en:e202; fr:peg-40-hydrogenated-castor-oil; fr:parfum; en:e330; fr:tocopheryl-acetate; fr:allantoin; fr:punica-granatum-fruit-extract; en:e200","en:water; en:e490; fr:peg-7-glyceryl-cocoate; en:e422; en:e211; en:e1519; fr:isopropyl-palmitate; en:e202; fr:peg-40-hydrogenated-castor-oil; fr:parfum; en:e330; fr:tocopheryl-acetate; fr:allantoin; fr:punica-granatum-fruit-extract; en:e200","AQUA, PROPYLENE GLYCOL, PEG-7 GLYCERYL COCOATE, GLYCERIN, SODIUM BENZOATE, BENZYL ALCOHOL, ISOPROPYL PALMITATE, POTASSIUM SORBATE, PEG-40 HYDROGENATED CASTOR OIL, PARFUM, CITRIC ACID, TOCOPHERYL ACETATE, ALLANTOIN, PUNICA GRANATUM FRUIT EXTRACT, SORBIC ACID.","en:dermatologically-tested","25 lingettes démaquillantes fraîcheur"
"cleansers","Henkel, Diadermine","en:face; en:cleansers; en:cleansing-waters","en:france","en:water; fr:mentha-piperita-flower-water; en:e422; fr:cocamidopropyl-betaine; fr:tilia-platyphyllos-flower-water; en:sodium-chloride; en:minerals; en:sodium; en:e330; fr:vitis-vinifera-bud-extract; en:e211; fr:eau-de-menthe-poivree; fr:eau-florale-de-tilleul; fr:extrait-de-bourgeon-de-vigne","en:water; fr:mentha-piperita-flower-water; en:e422; fr:cocamidopropyl-betaine; fr:tilia-platyphyllos-flower-water; en:sodium-chloride; en:minerals; en:sodium; en:e330; fr:vitis-vinifera-bud-extract; en:e211; fr:eau-de-menthe-poivree; fr:eau-florale-de-tilleul; fr:extrait-de-bourgeon-de-vigne","Aqua, Mentha Piperita Flower Water (Eau de menthe poivrée), Glycerin, Cocamidopropyl Betaine, Tilia Platyphyllos Flower Water (Eau florale de tilleul), Sodium Chloride, Citric Acid, Vitis Vinifera Bud Extract (Extrait de bourgeon de vigne), Sodium Benzoate","en:organic; en:dermatologically-tested; en:without-paraben; fr:cosmetique-bio-charte-cosmebio; fr:ecocert","Eau démaquillante"
"cleansers","Acleyor","en:face; en:cleansers; en:nail-polish-remover","en:france","fr:acetone; fr:butyl-acetate; fr:ricinus-communis-seed-oil; fr:ci-26100","fr:acetone; fr:butyl-acetate; fr:ricinus-communis-seed-oil; fr:ci-26100","Acetone, Butyl Acetate, Ricinus Communis Seed Oil, CI 26100","en:easily-flammable","Dissolvant pour les ongles"
"cleansers","Inell","en:face; en:cleansers; en:cleansing-waters; en:micellar-water; en:non-food-products; en:open-beauty-facts","en:france","en:water; en:e490; en:e432; en:e422; en:e211; fr:tetrasodium-edta; fr:isopropyl-myristate; fr:ppg-2-methyl-ether; en:e330; fr:parfum; fr:tocopheryl-acetate; en:sodium-citrate; en:minerals; en:sodium; en:e202; fr:iodopropynyl-butylcarbamate; fr:gossypium-herbaceum-seed-extract; en:e200; fr:fabrique-en-israel; fr:0-800-865-286service-appel-www-marquerepere-com-scamark; fr:c-s; fr:90019-94859-ivry-sur-seine-cedex-gratuits-a-utili-vo-564700-76657-6-0-2","en:water; en:e490; en:e432; en:e422; en:e211; fr:tetrasodium-edta; fr:isopropyl-myristate; fr:ppg-2-methyl-ether; en:e330; fr:parfum; fr:tocopheryl-acetate; en:sodium-citrate; en:minerals; en:sodium; en:e202; fr:iodopropynyl-butylcarbamate; fr:gossypium-herbaceum-seed-extract; en:e200; fr:fabrique-en-israel; fr:0-800-865-286service-appel-www-marquerepere-com-scamark; fr:c-s; fr:90019-94859-ivry-sur-seine-cedex-gratuits-a-utili-vo-564700-76657-6-0-2","AQUA, PROPYLENE GLYCOL, POLYSORBATE 20, GLYCERIN, SODIUM BENZOATE, TETRASODIUM EDTA, ISOPROPYL MYRISTATE, PPG-2 METHYL ETHER, CITRIC ACID, PARFUM, TOCOPHERYL ACETATE, SODIUM CITRATE, POTASSIUM SORBATE, IODOPROPYNYL BUTYLCARBAMATE, GOSSYPIUM HERBACEUM SEED EXTRACT,SORBIC ACID. Fabriqué en ISRAEL. 0 800 865 286Service&appel www.marquerepere.com Scamark - C.S. 90019 94859 IVRY-SUR-SEINE CEDEX gratuits A utili Vo 564700 76657 6 0 2","","Eau micellaire"
"cleansers","Cien","en:face; en:cleansers; en:nail-polish-remover","en:france","en:e1504; fr:alcohol-denat; en:water; fr:caprylic; fr:capric-triglyceride; fr:parfum; fr:octocrylene; fr:butyl-methoxydibenzoylmethane; fr:linalool; en:e514; en:sodium-chloride; en:minerals; en:sodium; fr:ci-16035","en:e1504; fr:alcohol-denat; en:water; fr:caprylic; fr:capric-triglyceride; fr:parfum; fr:octocrylene; fr:butyl-methoxydibenzoylmethane; fr:linalool; en:e514; en:sodium-chloride; en:minerals; en:sodium; fr:ci-16035","Ethyl Acetate, Alcohol Denat., Aqua, Caprylic/Capric Triglyceride, Parfum, Octocrylene, Butyl Methoxydibenzoylmethane, Linalool, Sodium Sulfate, Sodium Chloride, CI 16035","en:without-acetone","Dissolvant sans acétone"
"cleansers","Mixa Bébé","en:body; en:face; en:cleansers; en:body-milks","en:france","en:water; fr:paraffinum-liquidum; en:e905a; en:e422; fr:peg-100-stearate; fr:glyceryl-stearate; fr:prunus-amygdalus-dulcis-oil; fr:sweet-almond-oil; fr:carbomer; fr:chlorhexidine-digluconate; fr:glycine-soja-oil; en:soya-oil; en:oil; en:vegetable-oil-and-fat; en:vegetable-oil; fr:phenoxyethanol; en:e524; fr:stearyl-alcohol; en:e307a; en:e415; fr:parfum; fr:fragrance; fr:f-i-l-b35849; en:no1","en:water; fr:paraffinum-liquidum; en:e905a; en:e422; fr:peg-100-stearate; fr:glyceryl-stearate; fr:prunus-amygdalus-dulcis-oil; fr:sweet-almond-oil; fr:carbomer; fr:chlorhexidine-digluconate; fr:glycine-soja-oil; en:soya-oil; en:oil; en:vegetable-oil-and-fat; en:vegetable-oil; fr:phenoxyethanol; en:e524; fr:stearyl-alcohol; en:e307a; en:e415; fr:parfum; fr:fragrance; fr:f-i-l-b35849; en:no1","Aqua / water, paraffinum liquidum / mineral  oil, glycerin, PEG-100 stearate, glyceryl stearate, prunus amygdalus dulcis oil / sweet almond oil, carbomer, chlorhexidine digluconate, glycine soja oil / soybean oil, phenoxyethanol, sodium hydroxide, stearyl alcohol, tocopherol, xanthan gum, parfum / fragrance. (F.I.L B35849/1).","en:dermatologically-tested; en:hypoallergenic","Lait de toilette très doux Vitamine E Huile d'amande douce"
"cleansers","Henkel, Diadermine","en:face; en:cleansers; en:cleansing-waters","en:france","en:water; fr:dipropylene-glycol; fr:hexanediol; fr:poloxamer-184; en:e422; fr:panthenol; en:e420; fr:peg-40-hydrogenated-castor-oil; fr:trideceth-9; fr:parfum; en:calcium-pantothenate; en:vitamins; en:pantothenic-acid; fr:pantolactone; fr:camellia-sinensis-leaf-extract; en:e490; en:e211; en:e330; en:e321; en:e432","en:water; fr:dipropylene-glycol; fr:hexanediol; fr:poloxamer-184; en:e422; fr:panthenol; en:e420; fr:peg-40-hydrogenated-castor-oil; fr:trideceth-9; fr:parfum; en:calcium-pantothenate; en:vitamins; en:pantothenic-acid; fr:pantolactone; fr:camellia-sinensis-leaf-extract; en:e490; en:e211; en:e330; en:e321; en:e432","Aqua, Dipropylene Glycol, Hexanediol, Poloxamer 184, Glycerin, Panthenol, Sorbitol, PEG-40 Hydrogenated Castor Oil, Trideceth-9, Parfum, Calcium Pantothenate, Pantolactone, Camellia Sinensis Leaf Extract, Propylene Glycol, Sodium Benzoate, Citric Acid, BHT, Polysorbate 20   ","en:hypoallergenic","Eau Démaquillante Express 3 en 1 Visage, Yeux et Lèvres"
"cleansers","Carrefour","en:face; en:cleansers","en:france","en:water; fr:isododecane; en:e900a; en:e900; fr:methylpropanediol; fr:hexyl-laurate; fr:sodium-chloride; fr:benzyl-alcohol; fr:salicylic-acid; fr:phenethyl-alcohol; fr:caprylyl; fr:capryl-glucoside; fr:glycerin; fr:potassium-hydroxide; fr:iris-florentina-root-extract; fr:sodium-benzoate; fr:potassium-sorbate; fr:ci-61565","en:water; fr:isododecane; en:e900a; en:e900; fr:methylpropanediol; fr:hexyl-laurate; fr:sodium-chloride; fr:benzyl-alcohol; fr:salicylic-acid; fr:phenethyl-alcohol; fr:caprylyl; fr:capryl-glucoside; fr:glycerin; fr:potassium-hydroxide; fr:iris-florentina-root-extract; fr:sodium-benzoate; fr:potassium-sorbate; fr:ci-61565","AQUA, ISODODECANE, DIMETHICONE, METHYLPROPANEDIOL, HEXYL LAURATE, SODIUM CHLORIDE, BENZYL ALCOHOL, SALICYLIC ACID, PHENETHYL ALCOHOL, CAPRYLYL/CAPRYL GLUCOSIDE, GLYCERIN, POTASSIUM HYDROXIDE, IRIS FLORENTINA ROOT EXTRACT, SODIUM BENZOATE, POTASSIUM SORBATE, CI 61565.","en:dermatologically-tested","Démaquillant waterproof démaquillage express"
